#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-11-14T21:13:34 [V7.4.1]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-11-14T21:13:34	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-source=J/A+A/537/A146/iso&-order=I&-out=logAge&logAge=7&-out=iso&iso=iso&-out=Rot&Rot=r&-out=Mini&-out=Zini&Zini=0.014&-out=Mass&-out=logL&-out=logTe&-out=Mbol&-out=Vmag&-out=U-B&-out=B-V&-out=logg&-out=Veq&-out=OOc&-out=logdM/dtm&-out=He4&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.1	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35370146
#Name: J/A+A/537/A146
#Title: Stellar models with rotation. 0.8<M<120, Z=0.014 (Ekstrom+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/a+a/537/a146	    IVOID of underlying data collection
#INFO	creator=Ekstrom S.	    First author or institution
#INFO	cites=bibcode:2012A&A...537A.146E	    Article or Data origin sources
#INFO	editor=Astronomy and Astrophysics	    Editor name (article)
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/537/A146	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35370146	    Dataset identifier that can be used for citation
#INFO	publication_date=2012-04-03	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_537_A146_iso:
#Name: J/A+A/537/A146/iso
#Title: Isochrnones
#Column	logAge	(F4.1)	Initial age	[ucd=time.age]
#Column	iso	(A3)	Isochrone for this age	[ucd=meta.ref.url]
#Column	Rot	(A1)	[nr] r for rotation, n for no rotation	[ucd=meta.code]
#Column	Mini	(F7.3)	Initial mass	[ucd=phys.mass]
#Column	Zini	(F5.3)	[0.014] Initial metallicity	[ucd=phys.abund.Z]
#Column	Mass	(F7.3)	Actual mass at the age of the isochrone	[ucd=phys.mass]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
#Column	Mbol	(F7.3)	Bolometric magnitude	[ucd=phys.magAbs.bol]
#Column	Vmag	(F7.3)	V-band absolute magnitude	[ucd=phot.mag;em.opt.V]
#Column	U-B	(F6.3)	U-B colour index	[ucd=phot.color;em.opt.U;em.opt.B]
#Column	B-V	(F6.3)	B-V colour index	[ucd=phot.color;em.opt.B;em.opt.V]
#Column	logg	(F6.3)	Polar effective surface gravity in log scale	[ucd=instr.scale]
#Column	Veq	(F9.2)	Equatorial velocity	[ucd=phys.veloc;pos.eq]
#Column	OOc	(F7.4)	Actual {Omega}_surf_/{Omega}_crit_	[ucd=stat.fit.param]
#Column	logdM/dtm	(F8.3)	Mechanical mass loss in log scale	[ucd=phys.mass.loss]
#Column	He4	(E9.2)	4He surface abundance (mass fraction)	[ucd=phys.abund]
logAge	iso	Rot	Mini	Zini	Mass	logL	logTe	Mbol	Vmag	U-B	B-V	logg	Veq	OOc	logdM/dtm	He4
 7.0	iso	r	  2.014	0.014	  2.014	  1.211	3.963	  1.723	  1.840	 0.035	 0.031	 4.377	   185.60	 0.6325	   0.000	 2.66e-01
 7.0	iso	r	  2.029	0.014	  2.029	  1.224	3.966	  1.691	  1.815	 0.031	 0.026	 4.377	   185.47	 0.6310	   0.000	 2.66e-01
 7.0	iso	r	  2.044	0.014	  2.044	  1.236	3.968	  1.659	  1.790	 0.027	 0.021	 4.377	   185.35	 0.6296	   0.000	 2.66e-01
 7.0	iso	r	  2.059	0.014	  2.059	  1.249	3.970	  1.628	  1.766	 0.022	 0.016	 4.378	   185.23	 0.6282	   0.000	 2.66e-01
 7.0	iso	r	  2.074	0.014	  2.074	  1.262	3.973	  1.596	  1.742	 0.018	 0.010	 4.378	   185.11	 0.6267	   0.000	 2.66e-01
 7.0	iso	r	  2.089	0.014	  2.089	  1.274	3.976	  1.565	  1.718	 0.014	 0.005	 4.378	   184.98	 0.6253	   0.000	 2.66e-01
 7.0	iso	r	  2.119	0.014	  2.119	  1.299	3.980	  1.503	  1.673	 0.002	-0.003	 4.379	   184.74	 0.6225	   0.000	 2.66e-01
 7.0	iso	r	  2.148	0.014	  2.148	  1.323	3.985	  1.442	  1.632	-0.013	-0.010	 4.379	   184.49	 0.6197	   0.000	 2.66e-01
 7.0	iso	r	  2.178	0.014	  2.178	  1.347	3.990	  1.382	  1.591	-0.028	-0.016	 4.380	   184.23	 0.6169	   0.000	 2.66e-01
 7.0	iso	r	  2.208	0.014	  2.208	  1.371	3.995	  1.323	  1.551	-0.043	-0.023	 4.381	   183.98	 0.6142	   0.000	 2.66e-01
 7.0	iso	r	  2.238	0.014	  2.238	  1.394	3.999	  1.265	  1.512	-0.058	-0.029	 4.381	   183.72	 0.6115	   0.000	 2.66e-01
 7.0	iso	r	  2.268	0.014	  2.268	  1.417	4.004	  1.207	  1.476	-0.075	-0.034	 4.382	   183.47	 0.6088	   0.000	 2.66e-01
 7.0	iso	r	  2.327	0.014	  2.327	  1.462	4.013	  1.094	  1.407	-0.109	-0.044	 4.383	   182.94	 0.6036	   0.000	 2.66e-01
 7.0	iso	r	  2.387	0.014	  2.387	  1.506	4.021	  0.985	  1.339	-0.142	-0.054	 4.383	   182.42	 0.5984	   0.000	 2.66e-01
 7.0	iso	r	  2.446	0.014	  2.446	  1.549	4.030	  0.878	  1.273	-0.175	-0.063	 4.384	   181.88	 0.5934	   0.000	 2.66e-01
 7.0	iso	r	  2.506	0.014	  2.506	  1.591	4.038	  0.774	  1.208	-0.206	-0.072	 4.385	   181.43	 0.5887	   0.000	 2.66e-01
 7.0	iso	r	  2.566	0.014	  2.566	  1.630	4.045	  0.675	  1.147	-0.231	-0.079	 4.384	   181.77	 0.5867	   0.000	 2.66e-01
 7.0	iso	r	  2.625	0.014	  2.625	  1.668	4.052	  0.579	  1.089	-0.253	-0.085	 4.383	   182.01	 0.5845	   0.000	 2.66e-01
 7.0	iso	r	  2.685	0.014	  2.685	  1.706	4.059	  0.485	  1.032	-0.274	-0.091	 4.381	   182.15	 0.5822	   0.000	 2.66e-01
 7.0	iso	r	  2.744	0.014	  2.744	  1.743	4.065	  0.394	  0.977	-0.295	-0.097	 4.380	   182.20	 0.5798	   0.000	 2.66e-01
 7.0	iso	r	  2.804	0.014	  2.804	  1.778	4.072	  0.304	  0.922	-0.316	-0.103	 4.379	   182.14	 0.5771	   0.000	 2.66e-01
 7.0	iso	r	  2.923	0.014	  2.923	  1.848	4.084	  0.130	  0.819	-0.353	-0.113	 4.376	   181.73	 0.5714	   0.000	 2.66e-01
 7.0	iso	r	  3.042	0.014	  3.042	  1.914	4.096	 -0.036	  0.723	-0.382	-0.119	 4.373	   180.86	 0.5649	   0.000	 2.66e-01
 7.0	iso	r	  3.162	0.014	  3.162	  1.977	4.106	 -0.192	  0.632	-0.410	-0.126	 4.369	   179.86	 0.5585	   0.000	 2.66e-01
 7.0	iso	r	  3.281	0.014	  3.281	  2.037	4.116	 -0.342	  0.543	-0.435	-0.132	 4.365	   179.20	 0.5532	   0.000	 2.66e-01
 7.0	iso	r	  3.400	0.014	  3.400	  2.095	4.126	 -0.488	  0.460	-0.457	-0.138	 4.362	   179.31	 0.5503	   0.000	 2.66e-01
 7.0	iso	r	  3.519	0.014	  3.519	  2.152	4.136	 -0.629	  0.378	-0.478	-0.144	 4.358	   179.26	 0.5471	   0.000	 2.66e-01
 7.0	iso	r	  3.638	0.014	  3.638	  2.206	4.145	 -0.765	  0.300	-0.498	-0.150	 4.355	   179.06	 0.5437	   0.000	 2.66e-01
 7.0	iso	r	  3.758	0.014	  3.758	  2.259	4.154	 -0.898	  0.224	-0.522	-0.155	 4.351	   178.70	 0.5401	   0.000	 2.66e-01
 7.0	iso	r	  3.877	0.014	  3.877	  2.310	4.163	 -1.026	  0.150	-0.544	-0.161	 4.347	   178.20	 0.5362	   0.000	 2.66e-01
 7.0	iso	r	  3.996	0.014	  3.996	  2.360	4.171	 -1.150	  0.078	-0.567	-0.167	 4.344	   177.54	 0.5322	   0.000	 2.66e-01
 7.0	iso	r	  4.115	0.014	  4.115	  2.407	4.179	 -1.267	  0.010	-0.584	-0.171	 4.340	   177.06	 0.5283	   0.000	 2.66e-01
 7.0	iso	r	  4.234	0.014	  4.234	  2.452	4.186	 -1.380	 -0.058	-0.595	-0.174	 4.337	   176.80	 0.5250	   0.000	 2.66e-01
 7.0	iso	r	  4.354	0.014	  4.354	  2.496	4.194	 -1.491	 -0.123	-0.605	-0.176	 4.334	   176.48	 0.5216	   0.000	 2.66e-01
 7.0	iso	r	  4.473	0.014	  4.473	  2.539	4.201	 -1.598	 -0.188	-0.615	-0.179	 4.331	   176.10	 0.5183	   0.000	 2.66e-01
 7.0	iso	r	  4.592	0.014	  4.592	  2.581	4.208	 -1.703	 -0.252	-0.627	-0.181	 4.328	   175.66	 0.5150	   0.000	 2.66e-01
 7.0	iso	r	  4.711	0.014	  4.711	  2.622	4.214	 -1.806	 -0.316	-0.640	-0.184	 4.324	   175.42	 0.5123	   0.000	 2.66e-01
 7.0	iso	r	  4.830	0.014	  4.830	  2.662	4.221	 -1.906	 -0.378	-0.653	-0.186	 4.321	   175.48	 0.5103	   0.000	 2.66e-01
 7.0	iso	r	  4.950	0.014	  4.950	  2.702	4.227	 -2.004	 -0.439	-0.665	-0.189	 4.318	   175.55	 0.5083	   0.000	 2.66e-01
 7.0	iso	r	  5.069	0.014	  5.069	  2.739	4.233	 -2.098	 -0.500	-0.675	-0.191	 4.314	   175.74	 0.5068	   0.000	 2.66e-01
 7.0	iso	r	  5.188	0.014	  5.188	  2.776	4.239	 -2.189	 -0.559	-0.684	-0.194	 4.310	   175.98	 0.5058	   0.000	 2.66e-01
 7.0	iso	r	  5.307	0.014	  5.307	  2.811	4.244	 -2.278	 -0.618	-0.693	-0.196	 4.306	   176.20	 0.5050	   0.000	 2.66e-01
 7.0	iso	r	  5.426	0.014	  5.426	  2.846	4.250	 -2.365	 -0.675	-0.702	-0.198	 4.302	   176.43	 0.5044	   0.000	 2.66e-01
 7.0	iso	r	  5.546	0.014	  5.546	  2.880	4.255	 -2.451	 -0.731	-0.710	-0.200	 4.298	   176.68	 0.5037	   0.000	 2.66e-01
 7.0	iso	r	  5.665	0.014	  5.665	  2.914	4.260	 -2.534	 -0.788	-0.717	-0.202	 4.294	   177.13	 0.5035	   0.000	 2.66e-01
 7.0	iso	r	  5.784	0.014	  5.784	  2.947	4.265	 -2.617	 -0.845	-0.724	-0.204	 4.290	   177.55	 0.5033	   0.000	 2.66e-01
 7.0	iso	r	  5.903	0.014	  5.903	  2.979	4.270	 -2.698	 -0.900	-0.731	-0.206	 4.286	   177.96	 0.5031	   0.000	 2.66e-01
 7.0	iso	r	  6.022	0.014	  6.022	  3.011	4.275	 -2.777	 -0.954	-0.738	-0.209	 4.282	   178.64	 0.5031	   0.000	 2.66e-01
 7.0	iso	r	  6.142	0.014	  6.142	  3.042	4.279	 -2.855	 -1.008	-0.744	-0.211	 4.278	   179.33	 0.5032	   0.000	 2.66e-01
 7.0	iso	r	  6.261	0.014	  6.261	  3.073	4.284	 -2.932	 -1.061	-0.751	-0.213	 4.275	   180.02	 0.5033	   0.000	 2.66e-01
 7.0	iso	r	  6.380	0.014	  6.380	  3.103	4.289	 -3.008	 -1.113	-0.757	-0.215	 4.271	   180.37	 0.5035	   0.000	 2.66e-01
 7.0	iso	r	  6.499	0.014	  6.499	  3.133	4.293	 -3.083	 -1.164	-0.764	-0.216	 4.267	   180.66	 0.5037	   0.000	 2.66e-01
 7.0	iso	r	  6.618	0.014	  6.618	  3.162	4.297	 -3.156	 -1.215	-0.770	-0.218	 4.263	   181.00	 0.5040	   0.000	 2.66e-01
 7.0	iso	r	  6.738	0.014	  6.738	  3.191	4.302	 -3.229	 -1.265	-0.776	-0.220	 4.259	   181.64	 0.5044	   0.000	 2.66e-01
 7.0	iso	r	  6.857	0.014	  6.857	  3.220	4.306	 -3.300	 -1.315	-0.783	-0.222	 4.255	   182.26	 0.5048	   0.000	 2.66e-01
 7.0	iso	r	  6.976	0.014	  6.976	  3.248	4.310	 -3.370	 -1.364	-0.789	-0.224	 4.250	   182.88	 0.5052	   0.000	 2.66e-01
 7.0	iso	r	  7.095	0.014	  7.095	  3.275	4.314	 -3.437	 -1.411	-0.795	-0.226	 4.246	   183.50	 0.5055	   0.000	 2.66e-01
 7.0	iso	r	  7.214	0.014	  7.214	  3.301	4.318	 -3.502	 -1.457	-0.801	-0.228	 4.243	   184.08	 0.5059	   0.000	 2.66e-01
 7.0	iso	r	  7.334	0.014	  7.334	  3.326	4.321	 -3.566	 -1.503	-0.807	-0.230	 4.239	   184.35	 0.5063	   0.000	 2.66e-01
 7.0	iso	r	  7.453	0.014	  7.453	  3.352	4.325	 -3.630	 -1.548	-0.813	-0.232	 4.235	   184.65	 0.5067	   0.000	 2.66e-01
 7.0	iso	r	  7.572	0.014	  7.572	  3.377	4.328	 -3.692	 -1.592	-0.818	-0.233	 4.231	   185.13	 0.5072	   0.000	 2.66e-01
 7.0	iso	r	  7.691	0.014	  7.691	  3.402	4.332	 -3.754	 -1.636	-0.824	-0.235	 4.227	   185.75	 0.5076	   0.000	 2.66e-01
 7.0	iso	r	  7.810	0.014	  7.810	  3.426	4.335	 -3.815	 -1.679	-0.829	-0.237	 4.223	   186.36	 0.5080	   0.000	 2.66e-01
 7.0	iso	r	  7.930	0.014	  7.929	  3.450	4.339	 -3.875	 -1.723	-0.835	-0.238	 4.219	   186.96	 0.5086	   0.000	 2.66e-01
 7.0	iso	r	  8.049	0.014	  8.048	  3.474	4.342	 -3.935	 -1.765	-0.840	-0.240	 4.215	   187.56	 0.5093	   0.000	 2.66e-01
 7.0	iso	r	  8.168	0.014	  8.168	  3.498	4.345	 -3.994	 -1.808	-0.850	-0.240	 4.211	   187.81	 0.5098	   0.000	 2.66e-01
 7.0	iso	r	  8.287	0.014	  8.287	  3.521	4.348	 -4.052	 -1.850	-0.859	-0.240	 4.207	   187.93	 0.5103	   0.000	 2.66e-01
 7.0	iso	r	  8.406	0.014	  8.406	  3.544	4.352	 -4.110	 -1.892	-0.869	-0.240	 4.202	   188.29	 0.5109	   0.000	 2.66e-01
 7.0	iso	r	  8.526	0.014	  8.525	  3.567	4.355	 -4.168	 -1.933	-0.875	-0.242	 4.198	   188.85	 0.5116	   0.000	 2.66e-01
 7.0	iso	r	  8.645	0.014	  8.644	  3.590	4.358	 -4.224	 -1.973	-0.880	-0.244	 4.194	   189.40	 0.5124	   0.000	 2.66e-01
 7.0	iso	r	  8.764	0.014	  8.763	  3.612	4.361	 -4.280	 -2.013	-0.886	-0.246	 4.190	   189.94	 0.5131	   0.000	 2.66e-01
 7.0	iso	r	  8.883	0.014	  8.882	  3.634	4.364	 -4.336	 -2.053	-0.891	-0.248	 4.185	   190.48	 0.5139	   0.000	 2.66e-01
 7.0	iso	r	  9.002	0.014	  9.001	  3.656	4.367	 -4.391	 -2.092	-0.896	-0.250	 4.181	   191.01	 0.5147	   0.000	 2.66e-01
 7.0	iso	r	  9.122	0.014	  9.120	  3.677	4.369	 -4.443	 -2.130	-0.901	-0.252	 4.176	   191.51	 0.5152	   0.000	 2.66e-01
 7.0	iso	r	  9.241	0.014	  9.239	  3.698	4.372	 -4.494	 -2.167	-0.906	-0.254	 4.172	   192.01	 0.5157	   0.000	 2.66e-01
 7.0	iso	r	  9.360	0.014	  9.357	  3.718	4.375	 -4.546	 -2.204	-0.910	-0.256	 4.168	   192.50	 0.5164	   0.000	 2.66e-01
 7.0	iso	r	  9.479	0.014	  9.476	  3.738	4.377	 -4.596	 -2.241	-0.915	-0.258	 4.163	   192.98	 0.5172	   0.000	 2.66e-01
 7.0	iso	r	  9.598	0.014	  9.595	  3.759	4.380	 -4.647	 -2.278	-0.920	-0.260	 4.159	   193.14	 0.5179	   0.000	 2.66e-01
 7.0	iso	r	  9.718	0.014	  9.713	  3.779	4.382	 -4.697	 -2.316	-0.924	-0.260	 4.154	   193.06	 0.5186	   0.000	 2.66e-01
 7.0	iso	r	  9.837	0.014	  9.832	  3.798	4.385	 -4.746	 -2.353	-0.928	-0.260	 4.149	   193.40	 0.5194	   0.000	 2.66e-01
 7.0	iso	r	  9.956	0.014	  9.950	  3.818	4.387	 -4.795	 -2.391	-0.932	-0.260	 4.144	   193.86	 0.5203	   0.000	 2.66e-01
 7.0	iso	r	 10.075	0.014	 10.069	  3.838	4.389	 -4.844	 -2.428	-0.936	-0.260	 4.139	   194.32	 0.5211	   0.000	 2.66e-01
 7.0	iso	r	 10.194	0.014	 10.187	  3.857	4.392	 -4.893	 -2.465	-0.939	-0.260	 4.134	   194.77	 0.5219	   0.000	 2.66e-01
 7.0	iso	r	 10.314	0.014	 10.306	  3.876	4.394	 -4.941	 -2.502	-0.943	-0.260	 4.129	   195.21	 0.5230	   0.000	 2.66e-01
 7.0	iso	r	 10.433	0.014	 10.424	  3.896	4.396	 -4.989	 -2.539	-0.947	-0.260	 4.124	   195.65	 0.5237	   0.000	 2.66e-01
 7.0	iso	r	 10.552	0.014	 10.542	  3.915	4.398	 -5.036	 -2.575	-0.950	-0.260	 4.118	   196.08	 0.5243	   0.000	 2.66e-01
 7.0	iso	r	 10.671	0.014	 10.660	  3.934	4.400	 -5.084	 -2.610	-0.954	-0.261	 4.113	   196.51	 0.5255	   0.000	 2.66e-01
 7.0	iso	r	 10.790	0.014	 10.779	  3.952	4.402	 -5.131	 -2.645	-0.958	-0.263	 4.107	   196.63	 0.5266	   0.000	 2.66e-01
 7.0	iso	r	 10.910	0.014	 10.897	  3.971	4.404	 -5.178	 -2.680	-0.961	-0.264	 4.101	   196.36	 0.5276	   0.000	 2.66e-01
 7.0	iso	r	 11.029	0.014	 11.015	  3.990	4.406	 -5.225	 -2.715	-0.965	-0.265	 4.095	   196.77	 0.5282	   0.000	 2.66e-01
 7.0	iso	r	 11.148	0.014	 11.133	  4.008	4.408	 -5.271	 -2.750	-0.968	-0.266	 4.089	   197.18	 0.5293	   0.000	 2.66e-01
 7.0	iso	r	 11.267	0.014	 11.251	  4.027	4.410	 -5.317	 -2.785	-0.972	-0.267	 4.083	   197.59	 0.5309	   0.000	 2.66e-01
 7.0	iso	r	 11.386	0.014	 11.369	  4.045	4.412	 -5.363	 -2.820	-0.975	-0.268	 4.077	   197.99	 0.5319	   0.000	 2.66e-01
 7.0	iso	r	 11.506	0.014	 11.486	  4.064	4.414	 -5.409	 -2.855	-0.978	-0.269	 4.070	   198.39	 0.5330	   0.000	 2.66e-01
 7.0	iso	r	 11.625	0.014	 11.604	  4.082	4.416	 -5.455	 -2.891	-0.982	-0.270	 4.064	   198.52	 0.5342	   0.000	 2.66e-01
 7.0	iso	r	 11.744	0.014	 11.722	  4.100	4.417	 -5.501	 -2.926	-0.985	-0.272	 4.057	   198.18	 0.5355	   0.000	 2.66e-01
 7.0	iso	r	 11.863	0.014	 11.839	  4.118	4.419	 -5.546	 -2.962	-0.989	-0.273	 4.050	   198.56	 0.5363	   0.000	 2.66e-01
 7.0	iso	r	 11.982	0.014	 11.957	  4.137	4.421	 -5.591	 -2.998	-0.992	-0.274	 4.042	   198.94	 0.5375	   0.000	 2.66e-01
 7.0	iso	r	 12.102	0.014	 12.073	  4.153	4.422	 -5.633	 -3.030	-0.996	-0.274	 4.036	   199.21	 0.5385	   0.000	 2.66e-01
 7.0	iso	r	 12.221	0.014	 12.189	  4.169	4.424	 -5.673	 -3.062	-0.999	-0.275	 4.030	   199.36	 0.5395	   0.000	 2.66e-01
 7.0	iso	r	 12.340	0.014	 12.305	  4.186	4.425	 -5.714	 -3.094	-1.002	-0.276	 4.024	   199.17	 0.5405	   0.000	 2.66e-01
 7.0	iso	r	 12.459	0.014	 12.421	  4.202	4.426	 -5.754	 -3.126	-1.005	-0.277	 4.017	   198.98	 0.5414	   0.000	 2.67e-01
 7.0	iso	r	 12.578	0.014	 12.537	  4.218	4.428	 -5.794	 -3.158	-1.008	-0.278	 4.010	   198.96	 0.5419	   0.000	 2.67e-01
 7.0	iso	r	 12.698	0.014	 12.652	  4.233	4.429	 -5.834	 -3.191	-1.011	-0.279	 4.004	   199.11	 0.5427	   0.000	 2.67e-01
 7.0	iso	r	 12.817	0.014	 12.768	  4.249	4.430	 -5.873	 -3.223	-1.013	-0.280	 3.997	   199.47	 0.5438	   0.000	 2.67e-01
 7.0	iso	r	 12.936	0.014	 12.883	  4.265	4.431	 -5.913	 -3.256	-1.016	-0.280	 3.990	   199.45	 0.5443	   0.000	 2.67e-01
 7.0	iso	r	 13.055	0.014	 12.998	  4.281	4.432	 -5.952	 -3.288	-1.018	-0.281	 3.983	   199.16	 0.5450	   0.000	 2.67e-01
 7.0	iso	r	 13.174	0.014	 13.113	  4.296	4.434	 -5.991	 -3.320	-1.021	-0.282	 3.975	   198.67	 0.5458	   0.000	 2.67e-01
 7.0	iso	r	 13.294	0.014	 13.228	  4.312	4.435	 -6.030	 -3.353	-1.023	-0.282	 3.968	   198.84	 0.5468	   0.000	 2.67e-01
 7.0	iso	r	 13.413	0.014	 13.343	  4.328	4.436	 -6.069	 -3.386	-1.025	-0.283	 3.960	   199.00	 0.5480	   0.000	 2.67e-01
 7.0	iso	r	 13.532	0.014	 13.457	  4.343	4.437	 -6.108	 -3.419	-1.028	-0.284	 3.953	   199.10	 0.5491	   0.000	 2.67e-01
 7.0	iso	r	 13.651	0.014	 13.571	  4.359	4.438	 -6.147	 -3.452	-1.030	-0.284	 3.945	   198.52	 0.5491	   0.000	 2.67e-01
 7.0	iso	r	 13.770	0.014	 13.686	  4.374	4.439	 -6.185	 -3.485	-1.032	-0.285	 3.936	   198.17	 0.5496	   0.000	 2.68e-01
 7.0	iso	r	 13.890	0.014	 13.799	  4.390	4.439	 -6.224	 -3.519	-1.034	-0.285	 3.928	   197.97	 0.5504	   0.000	 2.68e-01
 7.0	iso	r	 14.009	0.014	 13.913	  4.405	4.440	 -6.262	 -3.553	-1.035	-0.286	 3.920	   198.08	 0.5516	   0.000	 2.68e-01
 7.0	iso	r	 14.128	0.014	 14.026	  4.420	4.441	 -6.301	 -3.586	-1.037	-0.286	 3.911	   197.56	 0.5523	   0.000	 2.68e-01
 7.0	iso	r	 14.247	0.014	 14.140	  4.436	4.442	 -6.339	 -3.620	-1.038	-0.287	 3.902	   197.02	 0.5530	   0.000	 2.68e-01
 7.0	iso	r	 14.366	0.014	 14.253	  4.451	4.442	 -6.377	 -3.655	-1.040	-0.287	 3.893	   196.59	 0.5539	   0.000	 2.68e-01
 7.0	iso	r	 14.486	0.014	 14.366	  4.466	4.443	 -6.416	 -3.689	-1.041	-0.288	 3.884	   196.54	 0.5546	   0.000	 2.69e-01
 7.0	iso	r	 14.605	0.014	 14.478	  4.481	4.444	 -6.454	 -3.724	-1.042	-0.288	 3.874	   196.64	 0.5570	   0.000	 2.69e-01
 7.0	iso	r	 14.724	0.014	 14.590	  4.497	4.444	 -6.492	 -3.760	-1.043	-0.288	 3.864	   196.30	 0.5576	   0.000	 2.69e-01
 7.0	iso	r	 14.843	0.014	 14.702	  4.512	4.444	 -6.530	 -3.796	-1.044	-0.288	 3.854	   195.89	 0.5580	   0.000	 2.69e-01
 7.0	iso	r	 14.962	0.014	 14.814	  4.527	4.445	 -6.568	 -3.831	-1.045	-0.288	 3.844	   195.77	 0.5600	   0.000	 2.70e-01
 7.0	iso	r	 15.082	0.014	 14.927	  4.541	4.445	 -6.603	 -3.865	-1.046	-0.289	 3.834	   194.65	 0.5596	   0.000	 2.70e-01
 7.0	iso	r	 15.201	0.014	 15.040	  4.555	4.445	 -6.637	 -3.898	-1.046	-0.289	 3.824	   194.25	 0.5608	   0.000	 2.70e-01
 7.0	iso	r	 15.320	0.014	 15.153	  4.568	4.445	 -6.671	 -3.932	-1.046	-0.289	 3.814	   194.25	 0.5623	   0.000	 2.71e-01
 7.0	iso	r	 15.439	0.014	 15.266	  4.582	4.445	 -6.705	 -3.965	-1.046	-0.289	 3.804	   194.51	 0.5639	   0.000	 2.71e-01
 7.0	iso	r	 15.558	0.014	 15.379	  4.596	4.445	 -6.739	 -4.000	-1.046	-0.289	 3.794	   195.02	 0.5676	   0.000	 2.71e-01
 7.0	iso	r	 15.678	0.014	 15.491	  4.609	4.445	 -6.772	 -4.035	-1.046	-0.289	 3.783	   194.29	 0.5682	   0.000	 2.72e-01
 7.0	iso	r	 15.797	0.014	 15.603	  4.622	4.445	 -6.806	 -4.069	-1.045	-0.289	 3.773	   193.98	 0.5699	   0.000	 2.72e-01
 7.0	iso	r	 15.916	0.014	 15.715	  4.636	4.444	 -6.840	 -4.104	-1.045	-0.288	 3.761	   194.03	 0.5726	   0.000	 2.73e-01
 7.0	iso	r	 16.035	0.014	 15.827	  4.649	4.444	 -6.874	 -4.140	-1.044	-0.288	 3.750	   193.44	 0.5737	   0.000	 2.73e-01
 7.0	iso	r	 16.154	0.014	 15.939	  4.663	4.444	 -6.907	 -4.177	-1.043	-0.288	 3.738	   192.97	 0.5754	   0.000	 2.74e-01
 7.0	iso	r	 16.274	0.014	 16.051	  4.676	4.443	 -6.941	 -4.213	-1.042	-0.288	 3.725	   193.46	 0.5778	   0.000	 2.74e-01
 7.0	iso	r	 16.393	0.014	 16.162	  4.690	4.443	 -6.974	 -4.250	-1.040	-0.287	 3.713	   192.99	 0.5788	   0.000	 2.75e-01
 7.0	iso	r	 16.512	0.014	 16.273	  4.703	4.442	 -7.008	 -4.287	-1.039	-0.287	 3.700	   192.52	 0.5805	   0.000	 2.75e-01
 7.0	iso	r	 16.631	0.014	 16.384	  4.716	4.441	 -7.041	 -4.326	-1.037	-0.286	 3.687	   191.96	 0.5824	   0.000	 2.76e-01
 7.0	iso	r	 16.750	0.014	 16.495	  4.730	4.440	 -7.075	 -4.364	-1.036	-0.286	 3.673	   190.62	 0.5826	   0.000	 2.76e-01
 7.0	iso	r	 16.870	0.014	 16.605	  4.743	4.439	 -7.108	 -4.403	-1.033	-0.285	 3.659	   190.00	 0.5836	   0.000	 2.77e-01
 7.0	iso	r	 16.989	0.014	 16.716	  4.756	4.438	 -7.141	 -4.443	-1.031	-0.285	 3.645	   189.74	 0.5871	   0.000	 2.78e-01
 7.0	iso	r	 17.108	0.014	 16.826	  4.770	4.437	 -7.175	 -4.483	-1.029	-0.284	 3.630	   189.64	 0.5900	   0.000	 2.79e-01
 7.0	iso	r	 17.227	0.014	 16.936	  4.783	4.436	 -7.208	 -4.524	-1.026	-0.283	 3.615	   188.18	 0.5904	   0.000	 2.79e-01
 7.0	iso	r	 17.346	0.014	 17.046	  4.797	4.434	 -7.242	 -4.567	-1.022	-0.282	 3.598	   187.57	 0.5923	   0.000	 2.80e-01
 7.0	iso	r	 17.466	0.014	 17.156	  4.810	4.433	 -7.275	 -4.609	-1.019	-0.281	 3.582	   187.48	 0.5957	   0.000	 2.81e-01
 7.0	iso	r	 17.585	0.014	 17.265	  4.823	4.431	 -7.309	 -4.651	-1.016	-0.280	 3.565	   185.97	 0.5961	   0.000	 2.82e-01
 7.0	iso	r	 17.704	0.014	 17.375	  4.837	4.430	 -7.342	 -4.694	-1.012	-0.279	 3.549	   184.61	 0.5974	   0.000	 2.83e-01
